TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Age,Gender,Marital Status,Income,Product Name,StoreName,GroupStore,Type,Latitude,Longitude
TR4401,342,12/01/2022,P4,12000,5,60000,3,48.0,1.0,Married,"13,55",Potato Chip,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR49649,154,12/01/2022,P10,15000,1,15000,10,31.0,0.0,Married,"8,36",Cheese Stick,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR69772,112,12/01/2022,P8,16000,1,16000,5,31.0,1.0,Married,"4,44",Oat,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR76028,301,12/01/2022,P1,8800,8,70400,4,60.0,0.0,Married,"8,97",Choco Bar,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR9420,28,12/01/2022,P8,16000,3,48000,9,55.0,0.0,Married,"6,08",Oat,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR94326,167,12/01/2022,P9,10000,2,20000,13,28.0,1.0,Married,"2,91",Yoghurt,Buana,Buana,General Trade,"-1,26916","116,825264"
TR17988,112,13/01/2022,P6,18000,1,18000,2,31.0,1.0,Married,"4,44",Cashew,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR23621,156,13/01/2022,P7,9400,2,18800,6,44.0,0.0,Married,"3,87",Coffee Candy,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR31421,427,13/01/2022,P6,18000,3,54000,2,54.0,0.0,Married,"16,88",Cashew,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR33225,286,13/01/2022,P1,8800,3,26400,4,60.0,0.0,Married,"6,19",Choco Bar,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR37826,149,13/01/2022,P7,9400,6,56400,6,61.0,1.0,Married,"3,96",Coffee Candy,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR48412,275,13/01/2022,P4,12000,2,24000,3,41.0,0.0,Married,"15,33",Potato Chip,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR61271,442,13/01/2022,P1,8800,3,26400,12,42.0,1.0,Married,"14,88",Choco Bar,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR75546,34,13/01/2022,P5,4200,4,16800,6,45.0,0.0,Married,"6,36",Thai Tea,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR83152,420,13/01/2022,P10,15000,1,15000,10,48.0,1.0,Single,"6,01",Cheese Stick,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR97807,324,13/01/2022,P6,18000,3,54000,12,36.0,1.0,Married,"10,59",Cashew,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR16701,426,14/01/2022,P4,12000,1,12000,14,19.0,0.0,Single,"2,16",Potato Chip,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR19443,295,14/01/2022,P9,10000,6,60000,2,34.0,0.0,Married,"4,78",Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR22474,231,14/01/2022,P3,7500,2,15000,8,51.0,1.0,Married,"16,59",Crackers,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR43117,267,14/01/2022,P10,15000,4,60000,1,22.0,0.0,Single,0,Cheese Stick,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR63072,210,14/01/2022,P7,9400,5,47000,3,33.0,0.0,Married,"10,9",Coffee Candy,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR68172,131,14/01/2022,P5,4200,5,21000,14,25.0,0.0,Single,"7,12",Thai Tea,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR82815,206,14/01/2022,P7,9400,3,28200,9,68.0,0.0,Married,"8,3",Coffee Candy,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR88153,303,14/01/2022,P5,4200,3,12600,1,45.0,0.0,Married,"10,34",Thai Tea,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR94606,329,14/01/2022,P10,15000,2,30000,13,19.0,1.0,Single,0,Cheese Stick,Buana,Buana,General Trade,"-1,26916","116,825264"
TR11326,433,15/01/2022,P9,10000,2,20000,11,48.0,1.0,Married,"11,97",Yoghurt,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR13287,2,15/01/2022,P5,4200,2,8400,9,60.0,1.0,Married,"6,23",Thai Tea,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR14344,300,15/01/2022,P7,9400,2,18800,4,25.0,1.0,Single,"4,22",Coffee Candy,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR1445,171,15/01/2022,P5,4200,3,12600,13,40.0,0.0,Married,"10,05",Thai Tea,Buana,Buana,General Trade,"-1,26916","116,825264"
TR16248,130,15/01/2022,P2,3200,7,22400,10,40.0,0.0,Married,"9,73",Ginger Candy ,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR21056,62,15/01/2022,P8,16000,3,48000,5,51.0,1.0,Married,"13,62",Oat,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR30914,241,15/01/2022,P3,7500,5,37500,2,24.0,1.0,Single,"0,57",Crackers,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR32340,121,15/01/2022,P5,4200,3,12600,4,26.0,0.0,Single,"2,93",Thai Tea,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR33508,234,15/01/2022,P4,12000,5,60000,8,61.0,1.0,Married,"10,86",Potato Chip,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR34660,85,15/01/2022,P10,15000,5,75000,2,59.0,1.0,Married,"7,89",Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR37177,93,15/01/2022,P5,4200,3,12600,8,32.0,0.0,Married,"4,85",Thai Tea,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR37379,48,15/01/2022,P10,15000,5,75000,2,32.0,0.0,Married,"10,62",Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR38169,444,15/01/2022,P4,12000,1,12000,9,53.0,0.0,Married,"15,31",Potato Chip,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR41344,306,15/01/2022,P8,16000,2,32000,1,49.0,0.0,Married,"16,52",Oat,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR44149,197,15/01/2022,P4,12000,2,24000,8,51.0,0.0,Married,"13,33",Potato Chip,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR54663,361,15/01/2022,P1,8800,8,70400,1,26.0,1.0,Single,"0,06",Choco Bar,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR65307,443,15/01/2022,P5,4200,4,16800,4,,,,,Thai Tea,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR71470,217,15/01/2022,P10,15000,5,75000,14,39.0,1.0,Single,"6,96",Cheese Stick,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR71650,142,15/01/2022,P5,4200,5,21000,7,23.0,1.0,Single,"1,58",Thai Tea,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR76485,434,15/01/2022,P9,10000,3,30000,5,37.0,0.0,Married,"9,33",Yoghurt,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR85027,216,15/01/2022,P2,3200,6,19200,1,30.0,0.0,Married,"4,82",Ginger Candy ,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR8647,378,15/01/2022,P1,8800,9,79200,9,54.0,0.0,Married,"14,66",Choco Bar,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR88822,59,15/01/2022,P7,9400,3,28200,1,46.0,1.0,Married,"10,57",Coffee Candy,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR96420,351,15/01/2022,P9,10000,5,50000,8,45.0,1.0,Married,"18,34",Yoghurt,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR98224,40,15/01/2022,P6,18000,4,72000,10,19.0,0.0,Single,"3,48",Cashew,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR1576,138,16/01/2022,P1,8800,2,17600,7,37.0,1.0,Married,"8,96",Choco Bar,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR16100,184,16/01/2022,P9,10000,5,50000,11,33.0,0.0,Single,"13,93",Yoghurt,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR17745,150,16/01/2022,P2,3200,5,16000,2,61.0,1.0,Married,"8,56",Ginger Candy ,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR19359,105,16/01/2022,P10,15000,5,75000,13,61.0,0.0,Married,"7,54",Cheese Stick,Buana,Buana,General Trade,"-1,26916","116,825264"
TR40245,355,16/01/2022,P6,18000,3,54000,12,19.0,1.0,Single,0,Cashew,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR4066,342,16/01/2022,P10,15000,4,60000,10,48.0,1.0,Married,"13,55",Cheese Stick,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR44922,209,16/01/2022,P10,15000,1,15000,1,47.0,0.0,Single,"2,55",Cheese Stick,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR52563,278,16/01/2022,P8,16000,3,48000,3,31.0,1.0,Married,"9,76",Oat,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR66649,299,16/01/2022,P8,16000,3,48000,1,37.0,1.0,Married,"4,54",Oat,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR88920,447,16/01/2022,P8,16000,1,16000,4,54.0,1.0,Married,"20,37",Oat,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR95280,423,16/01/2022,P10,15000,1,15000,10,22.0,0.0,Married,"3,55",Cheese Stick,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR12572,264,17/01/2022,P1,8800,8,70400,1,21.0,1.0,Single,"1,12",Choco Bar,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR16416,162,17/01/2022,P8,16000,2,32000,11,49.0,0.0,Married,"11,46",Oat,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR19683,446,17/01/2022,P10,15000,5,75000,13,57.0,0.0,Married,"7,81",Cheese Stick,Buana,Buana,General Trade,"-1,26916","116,825264"
TR28079,217,17/01/2022,P5,4200,3,12600,11,39.0,1.0,Single,"6,96",Thai Tea,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR28209,447,17/01/2022,P3,7500,5,37500,9,54.0,1.0,Married,"20,37",Crackers,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR2841,16,17/01/2022,P7,9400,6,56400,2,52.0,0.0,Married,"11,8",Coffee Candy,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR28854,136,17/01/2022,P9,10000,4,40000,8,28.0,1.0,Married,"2,96",Yoghurt,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR28928,110,17/01/2022,P10,15000,5,75000,4,19.0,0.0,Married,"2,41",Cheese Stick,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR3941,177,17/01/2022,P7,9400,2,18800,7,33.0,1.0,Married,"8,06",Coffee Candy,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR55188,398,17/01/2022,P5,4200,5,21000,6,33.0,0.0,Married,"7,44",Thai Tea,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR67971,177,17/01/2022,P2,3200,5,16000,2,33.0,1.0,Married,"8,06",Ginger Candy ,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR81233,71,17/01/2022,P3,7500,6,45000,13,46.0,0.0,Married,"12,42",Crackers,Buana,Buana,General Trade,"-1,26916","116,825264"
TR84034,439,17/01/2022,P5,4200,5,21000,8,35.0,0.0,Single,"12,34",Thai Tea,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR8508,401,17/01/2022,P5,4200,4,16800,14,45.0,0.0,Married,"4,08",Thai Tea,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR88404,296,17/01/2022,P5,4200,5,21000,3,38.0,1.0,Single,"3,18",Thai Tea,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR91007,37,17/01/2022,P10,15000,5,75000,2,51.0,0.0,Married,"17,11",Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR98921,187,17/01/2022,P8,16000,2,32000,9,49.0,1.0,Married,"9,18",Oat,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR18620,306,18/01/2022,P2,3200,4,12800,1,49.0,0.0,Married,"16,52",Ginger Candy ,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR3743,83,18/01/2022,P3,7500,4,30000,13,34.0,1.0,Married,"10,88",Crackers,Buana,Buana,General Trade,"-1,26916","116,825264"
TR40659,368,18/01/2022,P3,7500,6,45000,6,44.0,0.0,Married,"16,13",Crackers,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR49285,240,18/01/2022,P3,7500,1,7500,11,22.0,1.0,Single,"3,33",Crackers,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR52721,356,18/01/2022,P8,16000,3,48000,12,56.0,0.0,Married,"13,25",Oat,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR53728,120,18/01/2022,P5,4200,3,12600,7,30.0,0.0,Married,"2,48",Thai Tea,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR60985,404,18/01/2022,P5,4200,2,8400,2,22.0,0.0,Single,"2,69",Thai Tea,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR71324,225,18/01/2022,P3,7500,2,15000,7,59.0,1.0,Married,"10,59",Crackers,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR75701,378,18/01/2022,P8,16000,1,16000,11,54.0,0.0,Married,"14,66",Oat,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR7896,303,18/01/2022,P7,9400,5,47000,6,45.0,0.0,Married,"10,34",Coffee Candy,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR82047,92,18/01/2022,P2,3200,4,12800,5,60.0,0.0,Married,"10,72",Ginger Candy ,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR89703,81,18/01/2022,P8,16000,2,32000,4,44.0,0.0,Married,"19,49",Oat,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR20664,130,19/01/2022,P6,18000,3,54000,8,40.0,0.0,Married,"9,73",Cashew,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR2323,115,19/01/2022,P3,7500,4,30000,11,39.0,0.0,Married,"5,07",Crackers,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR24906,23,19/01/2022,P1,8800,2,17600,9,57.0,1.0,Married,"12,56",Choco Bar,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR29591,203,19/01/2022,P4,12000,4,48000,5,53.0,0.0,Married,"17,2",Potato Chip,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR3330,318,19/01/2022,P10,15000,1,15000,2,18.0,0.0,Single,"3,64",Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR3414,56,19/01/2022,P3,7500,2,15000,13,20.0,1.0,Single,1,Crackers,Buana,Buana,General Trade,"-1,26916","116,825264"
TR38717,45,19/01/2022,P3,7500,3,22500,3,53.0,0.0,Married,"9,25",Crackers,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR53185,404,19/01/2022,P4,12000,3,36000,1,22.0,0.0,Single,"2,69",Potato Chip,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR75889,154,19/01/2022,P3,7500,3,22500,12,31.0,0.0,Married,"8,36",Crackers,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR76104,6,19/01/2022,P7,9400,6,56400,3,23.0,0.0,Married,"2,33",Coffee Candy,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR78475,397,19/01/2022,P10,15000,4,60000,6,24.0,0.0,Single,"6,42",Cheese Stick,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR80853,351,19/01/2022,P7,9400,2,18800,11,45.0,1.0,Married,"18,34",Coffee Candy,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR87436,151,19/01/2022,P1,8800,6,52800,10,42.0,0.0,Married,"10,38",Choco Bar,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR89069,107,19/01/2022,P9,10000,4,40000,7,38.0,1.0,Married,"9,85",Yoghurt,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR97235,413,19/01/2022,P5,4200,2,8400,11,31.0,0.0,Married,"8,8",Thai Tea,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR19590,258,20/01/2022,P6,18000,2,36000,12,51.0,0.0,Married,"12,57",Cashew,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR20045,243,20/01/2022,P3,7500,1,7500,12,38.0,0.0,Married,"3,34",Crackers,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR24538,116,20/01/2022,P10,15000,1,15000,3,51.0,1.0,Married,"15,77",Cheese Stick,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR31616,416,20/01/2022,P9,10000,5,50000,2,,,,,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR33794,169,20/01/2022,P9,10000,6,60000,12,34.0,0.0,Married,"3,97",Yoghurt,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR38395,386,20/01/2022,P8,16000,1,16000,7,33.0,0.0,Married,"6,95",Oat,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR60760,359,20/01/2022,P5,4200,3,12600,3,46.0,0.0,Married,"19,99",Thai Tea,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR63307,443,20/01/2022,P7,9400,4,37600,13,,,,,Coffee Candy,Buana,Buana,General Trade,"-1,26916","116,825264"
TR63588,326,20/01/2022,P4,12000,3,36000,6,24.0,1.0,Single,"2,69",Potato Chip,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR72168,130,20/01/2022,P5,4200,3,12600,9,40.0,0.0,Married,"9,73",Thai Tea,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR82517,297,20/01/2022,P5,4200,2,8400,5,41.0,1.0,Married,"12,13",Thai Tea,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR88378,44,20/01/2022,P7,9400,6,56400,14,40.0,0.0,Married,"10,65",Coffee Candy,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR92856,79,20/01/2022,P7,9400,3,28200,10,20.0,1.0,Single,"1,6",Coffee Candy,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR14385,66,21/01/2022,P6,18000,3,54000,9,37.0,1.0,Married,"3,04",Cashew,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR1807,197,21/01/2022,P3,7500,4,30000,11,51.0,0.0,Married,"13,33",Crackers,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR24740,106,21/01/2022,P2,3200,3,9600,5,24.0,0.0,Single,"6,79",Ginger Candy ,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR26433,209,21/01/2022,P7,9400,3,28200,4,47.0,0.0,Single,"2,55",Coffee Candy,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR28011,367,21/01/2022,P9,10000,5,50000,5,43.0,0.0,Married,"10,96",Yoghurt,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR31493,131,21/01/2022,P1,8800,8,70400,12,25.0,0.0,Single,"7,12",Choco Bar,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR32113,171,21/01/2022,P3,7500,6,45000,2,40.0,0.0,Married,"10,05",Crackers,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR32730,243,21/01/2022,P6,18000,1,18000,9,38.0,0.0,Married,"3,34",Cashew,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR3316,435,21/01/2022,P7,9400,5,47000,13,29.0,1.0,Married,"3,61",Coffee Candy,Buana,Buana,General Trade,"-1,26916","116,825264"
TR34731,281,21/01/2022,P3,7500,5,37500,4,35.0,0.0,Married,"3,03",Crackers,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR47402,19,21/01/2022,P9,10000,5,50000,3,24.0,1.0,Single,"4,14",Yoghurt,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR56276,88,21/01/2022,P10,15000,2,30000,1,21.0,0.0,Single,"2,97",Cheese Stick,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR93101,267,21/01/2022,P1,8800,3,26400,12,22.0,0.0,Single,0,Choco Bar,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR94279,119,21/01/2022,P5,4200,4,16800,1,26.0,1.0,Single,"5,54",Thai Tea,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR99024,289,21/01/2022,P6,18000,3,54000,1,29.0,0.0,Married,"2,37",Cashew,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR22459,362,22/01/2022,P10,15000,5,75000,12,25.0,0.0,Single,"7,47",Cheese Stick,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR25854,176,22/01/2022,P8,16000,2,32000,8,54.0,1.0,Married,"18,32",Oat,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR4315,181,22/01/2022,P5,4200,5,21000,8,33.0,1.0,Married,"9,94",Thai Tea,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR47702,359,22/01/2022,P4,12000,5,60000,11,46.0,0.0,Married,"19,99",Potato Chip,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR56832,429,22/01/2022,P4,12000,5,60000,2,37.0,1.0,Married,"8,97",Potato Chip,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR67395,328,22/01/2022,P8,16000,3,48000,11,36.0,0.0,Married,"10,53",Oat,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR81633,376,22/01/2022,P8,16000,2,32000,5,44.0,0.0,Married,"14,65",Oat,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR9042,320,22/01/2022,P5,4200,3,12600,7,30.0,0.0,Married,"3,72",Thai Tea,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR95963,73,22/01/2022,P3,7500,2,15000,3,53.0,0.0,Married,"13,71",Crackers,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR11023,395,23/01/2022,P3,7500,5,37500,3,28.0,0.0,Married,"3,39",Crackers,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR16773,14,23/01/2022,P6,18000,1,18000,2,58.0,1.0,Married,"10,18",Cashew,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR23559,62,23/01/2022,P5,4200,5,21000,10,51.0,1.0,Married,"13,62",Thai Tea,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR40337,168,23/01/2022,P3,7500,2,15000,12,27.0,0.0,Married,"4,88",Crackers,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR5111,294,23/01/2022,P5,4200,5,21000,13,54.0,1.0,Married,"19,07",Thai Tea,Buana,Buana,General Trade,"-1,26916","116,825264"
TR68999,349,23/01/2022,P1,8800,3,26400,13,37.0,0.0,Married,"5,96",Choco Bar,Buana,Buana,General Trade,"-1,26916","116,825264"
TR72014,295,23/01/2022,P5,4200,5,21000,6,34.0,0.0,Married,"4,78",Thai Tea,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR82501,335,23/01/2022,P5,4200,4,16800,13,29.0,1.0,Single,"4,74",Thai Tea,Buana,Buana,General Trade,"-1,26916","116,825264"
TR8408,26,23/01/2022,P10,15000,1,15000,2,45.0,1.0,Married,"7,83",Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR91120,114,23/01/2022,P3,7500,6,45000,12,22.0,0.0,Single,"3,14",Crackers,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR13528,196,24/01/2022,P4,12000,5,60000,10,34.0,0.0,Married,"3,17",Potato Chip,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR14110,356,24/01/2022,P6,18000,2,36000,9,56.0,0.0,Married,"13,25",Cashew,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR26197,187,24/01/2022,P10,15000,4,60000,2,49.0,1.0,Married,"9,18",Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR27545,34,24/01/2022,P6,18000,4,72000,7,45.0,0.0,Married,"6,36",Cashew,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR29618,171,24/01/2022,P10,15000,4,60000,9,40.0,0.0,Married,"10,05",Cheese Stick,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR3218,91,24/01/2022,P1,8800,10,88000,10,59.0,0.0,Married,"9,85",Choco Bar,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR34744,76,24/01/2022,P2,3200,3,9600,8,38.0,1.0,Married,"7,88",Ginger Candy ,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR37162,169,24/01/2022,P8,16000,2,32000,5,34.0,0.0,Married,"3,97",Oat,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR48869,257,24/01/2022,P1,8800,6,52800,5,60.0,0.0,Married,"4,25",Choco Bar,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR62843,123,24/01/2022,P2,3200,5,16000,3,34.0,0.0,Married,"4,36",Ginger Candy ,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR65973,422,24/01/2022,P2,3200,5,16000,11,21.0,1.0,Single,"3,88",Ginger Candy ,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR69288,160,24/01/2022,P2,3200,3,9600,4,48.0,1.0,Married,"12,57",Ginger Candy ,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR80016,183,24/01/2022,P3,7500,2,15000,10,27.0,1.0,Single,"0,18",Crackers,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR1186,423,25/01/2022,P4,12000,5,60000,13,22.0,0.0,Married,"3,55",Potato Chip,Buana,Buana,General Trade,"-1,26916","116,825264"
TR14148,418,25/01/2022,P5,4200,5,21000,1,45.0,0.0,Single,"23,84",Thai Tea,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR24554,444,25/01/2022,P10,15000,5,75000,14,53.0,0.0,Married,"15,31",Cheese Stick,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR24979,276,25/01/2022,P5,4200,2,8400,1,31.0,1.0,Married,"8,96",Thai Tea,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR32972,372,25/01/2022,P5,4200,2,8400,11,31.0,1.0,Married,"6,19",Thai Tea,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
